汗	235294
颥	87
蒲	16805
局	461035
组	707446
鹏	79603
黄	678777
山	1526953
捏	81504
协	146639
唷	2
鸫	216
理	1903916
屹	8645
渫	90
嗬	7949
丫	183168
庄	264913
汹	41022
璺	447
藤	61232
循	46244
隰	298
鸣	142207
膨	17895
㙘	1
渣	16544
甗	3
襦	337
蠕	11005
堕	30286
鹩	198
督	103780
蝣	219
八	740032
搁	37573
耗	96794
缄	6014
鎏	920
萣	7
㭎	1
鲈	728
徕	1682
掏	102072
氅	1699
瑆	37
褥	8395
呆	427049
鲹	3
瞬	230646
谅	80997
仄	1897
逛	68459
闱	1806
旱	15827
痱	435
玱	59
汝	32817
芃	1231
琔	1
耖	33
硕	38780
怖	103475
鞣	446
迢	9448
怛	531
枣	13174
垣	9744
菏	349
珏	11523
拎	31699
蟛	74
髹	96
㬎	1
描	87437
割	77562
寅	16338
挺	269817
猺	4
毅	73577
睬	18742
诅	24237
靬	34
弄	391480
疱	1050
洸	26
嚅	6866
贸	48255
帱	2
弸	4
鳗	2506
淜	3
垕	149
枕	45748
𬳵	1
乸	2
龄	115481
疲	106624
喷	112712
辄	5767
戏	347525
辇	2548
郁	156527
璘	329
辏	247
蝾	226
纩	100
髎	65
欹	371
圬	126
揆	1378
狺	230
鸱	354
槲	377
滫	2
眬	851
代	932730
瘫	28250
昫	19
绣	38794
幸	477020
琵	8201
瑱	66
葱	24138
熔	9662
埕	197
茸	10964
捣	32180
嘱	49355
尢	172
荣	190646
决	856468
窎	13
檎	68
鲝	1
銎	253
仙	379430
翌	7244
骎	48
艏	515
𬬿	1
伫	7836
圮	324
歹	42758
鼫	4
锎	29
闫	4235
漫	213127
痫	722
澄	22350
缣	168
侄	43425
蜱	105
蛤	9736
容	1038319
给	2939385
醉	181357
鲱	214
髢	10
燹	255
沱	3101
呲	6310
阐	11958
粱	5674
皛	1
扔	141003
忏	8688
跚	6557
堐	7
𫘧	1
莘	6744
阘	49
铘	249
篪	111
𬭛	1
钫	45
亚	502178
庚	8608
毪	95
咫	8826
狉	9
荆	45204
鲏	2
捆	27011
脲	15
𬭚	1
猫	137137
片	859002
瓘	416
轫	242
锲	2140
骗	178601
甲	253581
槐	25777
峱	2
泱	3317
渚	2032
崡	1
㧐	1
陛	76315
荏	1726
鳀	14
痘	5798
纫	2295
簪	7449
谪	1349
鑫	13523
覃	5475
壬	3380
髅	38798
尪	26
氪	35001
韧	19328
胳	75289
刃	84244
鲸	10247
僳	163
囚	29643
枹	114
项	230766
批	218231
馐	794
笱	92
铲	20147
贱	51520
虹	86363
禀	34573
哲	128654
呛	20666
珵	42
式	600522
瞟	25059
嫖	13043
乓	8099
跗	253
缥	8411
甫	46013
攫	3729
咎	11013
蘘	12
鋆	1073
坚	385151
业	938052
帚	6895
瀼	23
拆	99445
窅	80
冢	6813
欢	90886
奓	51
瓤	847
嬢	2
苣	621
骢	1057
爹	147570
撇	47005
祐	2471
祀	18572
瞥	38911
苛	13001
蕲	938
䎃	1
蚺	941
倍	124205
鲢	229
十	2567178
瓣	22057
嬗	765
涪	1093
蹩	3621
䓫	1
酚	330
衲	7779
儳	2
蠖	191
铫	103
挛	5895
孚	5575
箭	254321
筱	18975
匣	15700
舆	17588
爆	199958
挣	155360
烹	9368
囷	25
𬞟	1
餐	201054
肉	377487
椀	12
悉	173019
夐	8
飔	15
𫖮	1
沏	4305
评	170397
斛	1721
弹	355949
字	906616
柢	309
阕	2174
䓛	1
瓶	151363
泪	439484
坪	20133
娉	8068
殚	1413
焘	8566
褴	3960
娅	55109
箱	115257
仪	137333
绪	178055
滪	15
扆	46
螫	371
犹	246802
抹	113250
檗	247
窗	298138
酣	12315
泙	23
粥	23793
芹	28425
镛	702
佝	2830
佺	238
歧	26399
崚	37
敛	31391
畛	114
醛	323
匪	72838
裈	28
筌	1012
㳚	1
锣	12996
涄	1
鲙	17
舲	16
守	470594
𬺈	1
伪	66991
吲	57
漪	24949
睫	18743
诱	98759
觅	21337
酹	177
芘	102
檀	12517
折	248571
𬳶	1
祢	3852
颇	127013
墨	107670
鹚	269
蹚	414
瘛	75
魄	76857
柁	1346
窀	42
蕻	117
骀	80
叵	3367
鄱	2107
豪	206594
琫	6
汪	95119
含	222332
脉	134302
钷	39
珲	1337
朐	291
史	409100
檐	18212
榅	10
茉	16200
臆	4736
馅	9846
婀	5533
盲	29896
浚	3636
鄹	55
员	887169
摘	49226
案	361286
谗	3542
𪨰	1
遁	21436
溚	33
痛	653299
慷	16624
聍	31
抔	222
裒	190
鲪	2
锆	675
赅	970
钣	128
嘛	334432
唆	7270
颈	49666
骏	22699
捉	91411
碈	1
戣	2
奢	32986
善	305342
谱	39456
草	411707
橱	13140
钛	2230
诚	214661
剁	8223
侩	1376
瘐	273
简	501970
萘	386
债	43824
那	9929704
裢	619
炣	1
患	76683
披	85498
劫	120970
芫	1106
索	329202
洢	19
闪	551017
董	139886
㬚	1
圃	5340
炳	9134
氆	105
帽	66272
色	1988513
牲	68955
蟹	15530
骱	71
沚	245
珛	3
潽	97
媱	2
谚	3211
侏	5486
飗	15
某	342979
算	1263187
菘	146
宗	329552
徇	1923
方	347177
喹	10
恣	5031
龇	4898
掎	99
横	224881
玎	803
词	196565
祛	1910
俙	1
镤	7
烶	1
傣	1083
杜	205041
薹	760
疹	1915
曲	250152
起	5819919
器	489639
堑	3545
咛	5822
挲	101
篚	30
齐	376616
腚	1879
弃	247282
析	105461
党	242509
诗	277495
傺	43
毗	3985
厘	17465
早	1138904
桢	5682
鄣	185
螈	224
蝤	125
茳	55
𪤗	1
鿏	1
匆	170610
搛	179
樗	824
鹇	58
蟪	57
遒	1273
蚯	3555
鳢	27
肺	38760
邺	4851
桹	1
狲	1344
绷	29021
尚	311736
摛	59
瑛	10949
坐	1106274
漏	62998
奈	235259
伏	183557
凡	320343
遆	30
悚	15580
褕	31
梢	19245
乞	51740
𫄷	1
箪	441
祈	47361
䓖	1
睐	6283
貔	765
悛	246
栖	20170
炁	18921
冲	862984
孪	3237
恋	243572
陲	2457
饱	82040
砹	54
根	886058
言	1026006
蠹	853
腘	51
珹	10
汜	2618
香	563263
潏	11
圐	1
住	2114871
㽏	1
莛	877
玛	131822
槚	1177
灶	13459
睨	7132
龢	689
碃	33
火	1180391
萋	2777
矢	25496
蜐	1
嘁	2706
峪	4062
氢	2590
疫	21653
斫	1881
煲	3618
榱	82
酲	64
踩	66022
套	278642
招	593720
祗	2853
楗	25
鄘	23
脘	203
盹	4946
蛹	2811
棐	16
磐	5917
𫖳	1
飐	46
嗪	82
荛	133
蜻	7089
呸	20448
篙	1805
𬣡	1
豺	3826
琎	47
翡	10244
蠢	63524
忡	15460
濡	4433
叕	5
啫	146
洪	158369
庆	189751
𫘬	1
镫	1334
槱	9
媚	110164
惘	15567
碗	116151
碹	58
嫚	377
怫	490
涢	6
袗	16
颗	179814
焉	35628
愉	60640
颐	12798
豚	4040
嗣	18111
衃	1
怒	466020
萁	662
外	2234450
面	4532963
吣	122
翊	5900
澡	57699
御	166244
袈	3832
婪	19195
娱	37971
信	1529742
獗	3018
埪	1
扛	25431
牛	313394
揿	738
樱	68360
炘	1293
虐	30742
玘	80
带	1491967
睹	36522
袪	74
邘	4
肘	19725
饪	3246
酉	3753
桐	37140
硐	70
郪	10
宅	53377
寝	70180
鲯	4
侵	103020
掘	26018
鼓	208689
𫵷	1
垢	9176
枢	13116
瞢	141
郄	96
傲	190526
悲	238520
喈	513
育	214207
𨙸	1
挈	769
怯	42613
魅	79401
茆	101
筅	51
歅	2
孅	7
琛	15727
圹	115
君	385418
托	267517
繇	3041
昈	1
阈	186
蹇	1786
肫	179
炫	26934
哎	166401
韪	1316
创	270395
㰀	1
嘣	4488
列	244325
辋	74
髂	1
嘈	15263
钱	1034330
绢	16445
滢	5357
嚣	44059
蜾	40
鞒	84
堪	118699
黢	1908
蚣	5168
倩	112857
引	489420
姚	81370
浅	106958
歉	100667
靖	46360
杖	50649
缕	43623
欠	85135
乾	67123
迁	64085
痈	374
翩	35856
迩	4065
遣	51165
仇	208950
莹	106489
玹	124
滏	208
缇	6722
皈	2502
芊	20335
黇	1
虔	15827
铅	14444
缢	1609
伢	2532
弢	109
洿	8
谴	12040
摹	4678
鼢	14
糍	402
窍	26142
悫	106
巍	20905
皖	4855
稚	33183
訚	59
鸿	79056
褚	16901
翘	37031
鄫	11
淇	16380
去	7182401
俏	50652
丢	190647
嫪	1310
浍	93
晟	15924
首	588888
蜣	78
巇	13
芡	543
镣	3761
扦	439
圣	413461
䜣	1
辙	13191
睚	1985
鹢	23
徙	5332
熠	9580
慊	179
喀	24239
俩	2
嶍	3
涍	3
篷	41475
盖	229689
肷	64
蠲	409
潇	57967
躏	7167
胫	2026
郫	188
弇	90
影	1067166
枲	11
蝈	4762
轱	1557
鞲	96
堲	1
庇	12567
躇	11201
亏	126055
嶝	56
蝲	11
亢	20460
杄	21
溢	47669
红	1282650
垚	71
枚	67199
涿	2171
余	441793
趿	1497
畀	190
赍	791
医	448631
岍	9
愫	4909
跄	20210
镀	4822
腔	58167
齇	1
重	1900815
伣	1
月	1546595
圈	232243
羱	5
眈	12774
玫	79368
辱	85828
型	286622
莫	485269
畎	137
论	744149
棚	28568
锉	1420
仿	313235
𬘬	1
巢	28650
疣	487
冗	3679
宪	36535
镎	25
廿	3124
𨱔	1
军	2275005
膛	37837
熛	14
耇	4
绿	245486
销	150457
蔀	19
锵	8533
羌	7901
麇	285
蜈	5697
盈	102879
序	109199
溏	214
盐	37730
蛐	4561
笪	108
荫	18543
嫱	1038
蒡	71
霈	379
炝	260
扣	96156
鸢	4908
楪	2
縢	20
踢	115922
孺	9094
散	468010
榖	51
妖	278202
多	4617195
蛀	2433
雀	64213
玻	74101
鳍	1378
蒎	6
璎	3680
纪	335853
跷	12195
侨	9376
樵	8690
隈	153
罱	151
织	218960
滇	5348
硪	110
隐	466050
杈	2759
者	1581048
诮	1507
侁	19
劁	179
驼	27387
恫	1711
赢	122119
觖	127
硚	18
蹢	3
龙	1509394
幢	24269
昣	1
卫	504142
蚀	20186
欺	133790
笺	6663
荻	6564
箧	453
鲍	23116
擎	20932
戛	3809
𬌗	1
乱	692153
勤	89959
暲	95
晐	1
钦	36674
丏	132
帏	1124
寁	1
衾	1360
踏	139341
限	222822
皲	221
蚲	2
鹱	36
贿	14730
痣	4605
亿	843651
𬀪	1
耆	2667
锓	75
癣	886
郗	918
胗	109
吻	151656
屈	129275
摁	8518
瑁	2803
线	539445
骚	72016
卿	66820
萎	17427
温	447522
娀	14
溱	302
庱	5
归	270264
胂	60
䗪	1
𬒈	1
庼	16
勍	14
漕	2664
叹	421998
穷	138793
纱	63049
菹	100
稀	102121
埚	373
力	3298613
氚	131
柚	2472
邛	972
肛	2192
彼	141383
锔	219
咣	9352
汋	3
璁	501
鳅	4247
氍	70
谈	536830
葎	32
波	377783
圲	2
蚪	1268
诀	56533
熹	5243
霹	19614
乩	673
赇	31
瞫	13
鼽	10
𬹼	1
光	2185702
取	602171
露	606980
驱	73685
绱	148
家	4546766
𬣞	1
忙	899025
莎	107898
砚	13268
这	17648809
遛	4182
癯	733
邳	1408
蘧	305
磲	181
辿	1
品	566801
财	235677
鸩	1440
蓁	2764
铁	520032
漱	15714
弱	305242
诎	148
汉	484365
钬	66
辩	83565
老	3762962
杪	141
舫	5325
胠	24
灈	6
锛	484
赚	88693
鼱	4
蛲	75
嵚	9
谛	7640
全	2085207
箍	8002
墈	6
态	478662
殍	389
诠	4688
烘	13794
梗	7981
颧	2609
唁	1384
恳	36240
铨	1178
姱	12
锁	133244
豢	1563
巩	14362
昪	97
瘪	11247
筀	1
䴗	1
裰	398
洗	290307
曹	18329
囹	1018
镘	72
吹	209807
雹	2985
室	614288
孀	1882
鹊	7906
萹	6
茎	9008
猎	107721
埆	2
魍	1421
透	336304
嗯	9179529
挎	8630
㛹	1
桲	11
砖	40051
䲢	1
岢	385
髯	8078
粢	58
蓣	17
铣	1117
畲	891
敲	148519
镲	188
趱	284
让	2999424
薸	1
甘	153740
攘	14581
锘	110
赗	8
胣	4
苹	37053
讪	21893
绕	150072
扰	122870
𬬹	1
榕	11224
缙	1689
醚	289
鼙	247
伙	518274
㛚	1
华	800452
捎	7957
硖	311
想	6140551
碲	55
厣	333
惫	40278
烫	41462
洈	2
妪	3419
褪	13538
防	406227
深	5460801
衽	729
擘	804
粗	159899
过	7307185
岗	52254
茫	126871
讱	4
垈	1
鲗	11
钹	1377
嘲	67229
𬊈	1
日	1945000
眚	120
蜚	2916
笨	100830
融	133869
姑	374942
遗	186828
廙	43
芎	402
鳈	9
谢	623221
迕	50
翕	2512
叁	5884
膳	9914
指	1099011
棪	14
闲	202954
鲀	113
晪	1
噪	16011
糗	5198
泗	4612
峗	2
变	1428821
烁	56719
柈	21
钘	60
𫐓	1
嗲	1
葛	109555
𫫇	1
入	1472057
瀛	7782
狎	1381
𪨊	21653
𨺙	1
逗	66172
𬬻	1
苎	805
骍	116
止	472692
柖	1
羕	560
辕	80158
沈	218520
吁	47541
椪	9
煳	244
钲	940
溽	213
噘	6334
渗	35559
籀	78
乏	78101
璲	4
汀	15091
挹	493
匹	97645
茹	49431
猹	30
阮	34364
堧	5
䌹	1
埸	281
刎	2350
𬳿	1
橐	1046
戎	14392
扁	37658
牁	15
詈	454
颚	2868
录	164398
揣	27569
珣	2241
订	65105
霖	27388
戳	20672
饲	7520
舳	106
萨	151845
菲	252625
禅	46692
骐	574
按	3826951
𥔲	1
洒	96762
飒	12009
哑	65951
淘	29358
库	116419
茔	1181
赛	301767
净	185048
氩	81
只	5050154
臀	18688
砀	641
栀	2565
击	1010629
犁	7824
拢	48822
臻	8444
蓑	1540
釐	224
坫	61
拉	109680
凳	36124
勉	95919
丧	128278
帙	307
丙	11171
嗓	66942
𪾢	1
颡	181
扫	192958
嫂	69852
搔	13131
髀	254
臊	5796
丘	63760
踵	6452
璪	25
帘	60742
咪	32219
汩	9442
苘	66
黪	81
蹙	10905
鹙	31
芳	175344
抻	2395
览	35434
劳	236326
砂	17806
狁	184
逐	190583
耐	165629
嗄	1020
薛	61266
乙	32049
嚚	14
醢	148
鳚	1
扇	86397
傉	96
椐	235
炉	51849
褐	14391
珊	62735
擅	40476
存	485468
番	223307
涩	61922
啪	75252
陕	18976
嗫	6050
缮	2716
镪	325
兀	28643
鬲	407
宙	62099
𨱏	1
艳	147564
馈	7840
欲	353023
猁	999
榈	1769
骡	7510
筘	48
荑	1745
剡	236
芟	163
腐	72244
夏	314865
钐	25
刹	109544
𬙊	1
𫮃	1
上	11918292
赪	31
锫	43
赏	170955
骅	2521
涘	624
唑	158
晌	51130
酞	43
轺	478
觞	1256
潺	7364
搪	6144
允	100456
膀	163713
煁	1
驲	6
绍	183311
𬬩	1
蔑	29248
甑	628
猛	403184
醐	1402
邵	34415
髡	321
喘	117079
劣	49372
觏	65
嘚	358
莳	779
勐	961
弩	33229
狐	139524
缩	146922
漩	14216
雪	820389
葫	21734
翱	5946
赦	16334
𬃊	1
觐	2750
歙	680
鬈	785
谁	1064241
神	5509844
狳	424
铚	19
亍	269
笈	5429
洙	2858
哚	420
媲	5775
拳	264502
鹗	1869
高	2565933
䴙	1
竘	3
婶	34227
梭	31490
芣	37
凹	20645
佩	153499
彩	274801
瘆	479
沸	42185
轩	159923
缫	254
潩	1
罩	120319
砷	405
觱	17
莺	25292
筹	54933
忌	113528
愀	290
森	243709
瞻	12262
桡	230
掳	8971
肢	44528
邢	16956
疚	37766
赙	94
升	307513
浙	23245
𫍣	1
剩	214524
鬘	31
𬊤	1
脐	5201
焐	590
愐	6
奏	100819
箅	102
叆	377
仫	28
剐	5068
时	8207120
事	4729337
实	2616493
贫	80409
剀	404
所	3534173
始	1239672
㠇	1
沩	107
岩	102962
缺	207518
骈	1357
氲	4029
窈	5694
邽	103
晚	904533
炽	27195
肽	278
谲	3026
莆	2434
茺	117
坬	9
𡎚	1
束	277981
剑	1151705
扑	252813
喱	1784
酢	372
劐	23
炔	386
拭	24061
圪	406
未	758954
绩	99009
泸	3500
霪	350
恃	11259
鞬	164
技	326480
栻	28
葺	1254
弑	4592
摆	349257
媞	1081
鳙	27
戢	205
筲	277
伺	27406
峙	17870
犀	22357
甚	576088
蔚	20153
骘	680
萑	288
窘	19224
嗤	26284
澪	8
椎	7274
铈	7
舢	1210
痤	359
踣	84
羸	1349
撺	1662
钺	2823
豹	58130
居	627015
咺	5
鸤	3
低	646264
垏	3
手	5076180
枇	675
收	807364
钎	864
婆	325915
郢	2568
右	483407
揳	17
捌	416
叚	8
娩	2353
自	7261700
氙	31
绶	1765
谙	6175
瘤	6893
瘀	1495
昀	3424
苑	19839
沺	1
铆	952
舒	255490
输	180208
述	164757
殊	112195
鼠	82779
疏	60275
聿	4832
菁	36921
膙	12
熙	88331
憙	12
写	605148
庶	15987
晏	11689
硇	52
于	3614993
龆	107
辆	156126
仵	1145
虏	30977
恽	1281
条	925440
睡	616244
屙	1268
噫	3419
泅	1284
咻	7149
钚	377
抑	84902
尘	204458
钻	132224
蒻	21
黍	1107
奘	2968
慑	20267
夯	1962
腑	13130
蓏	11
𬬸	1
耍	70235
镗	832
朏	27
先	1662685
俎	1607
瑳	15
葳	2549
味	493742
洲	147590
碡	168
荪	1923
遢	4430
跪	121796
鿎	1
腈	48
翎	13768
迎	276815
雱	487
羓	4
腨	3
呻	35842
霜	89625
螵	26
墡	270
弶	3
钗	18041
顺	454930
吮	8033
𫢸	1
锹	4078
洣	3
𬭁	1
思	1438568
伎	10270
锳	102
柏	56087
埏	30
汲	5850
唳	1893
埇	8
申	78050
迨	553
址	35619
僻	28411
祺	7842
蟏	3
截	105112
爪	74675
鼎	59166
萚	2
𥖨	1
锤	36164
畹	1124
俨	12203
唤	138358
挑	245887
官	760401
棘	18153
凘	14
䣘	1
凑	97612
贝	211742
肃	126388
裘	9992
飘	319990
铳	3096
敬	255847
趣	278573
忪	4466
哳	69
贩	35972
粲	2975
艘	83283
嗖	19888
婕	19607
禺	5566
勚	6
需	543410
蜀	33369
校	623490
堡	100995
梏	1444
碏	13
薮	510
郐	109
洎	94
笙	18634
嗾	130
赣	5306
瞍	22
壑	5915
螋	7
诉	667094
醑	19
膑	1803
宿	181932
塥	7
乡	228068
薳	3
愈	103821
嵩	16211
塑	49904
鹡	267
薪	35146
溯	8726
厚	239065
熻	1
夙	4087
箢	69
赎	15492
祇	1478
辎	4266
美	1692265
窣	1344
蔌	461
觫	159
认	1184730
蹜	4
扭	173802
㤘	1
狻	1716
𬭊	1
岁	456626
遑	2243
髓	18936
鲕	5
漾	20837
婘	4
橘	14756
睢	1786
鸲	44
渲	6401
淖	1293
搬	106567
颀	4371
顽	45971
孙	421365
示	492952
墀	557
失	1182385
胲	70
已	3720797
沙	42766
养	319754
剪	44251
淆	4294
遐	8945
恐	489579
葚	432
唏	7926
躔	48
孕	44403
桫	1281
碘	1110
我	29569262
刑	107684
溹	2
𤩽	1
鹈	580
题	976179
暄	13337
瘳	174
昳	302
阳	850227
甪	269
褟	45
锪	39
汫	1
癍	96
爻	3449
血	933231
婺	1134
挚	17229
串	80923
邈	2410
驺	257
舻	205
磏	1
淮	36110
飏	743
稽	25201
站	994039
茚	5
邰	793
溶	17933
炱	101
浯	121
藻	7613
闻	394530
稙	38
喇	31720
枅	1
蚆	9
液	101931
坦	154241
团	701924
闳	3674
闹	291122
潭	35888
甥	7428
毯	25832
喉	68461
忐	15678
栩	13694
痰	7446
碳	7196
谐	27748
嵲	2
氐	2157
薇	104429
鹆	137
文	1637874
独	456527
咝	4344
璮	36
战	1924226
刘	835053
磹	1
跺	20223
唐	339750
坌	45
趟	65493
隳	151
抚	147136
穙	1
疢	13
薢	4
卯	5588
砄	4
傥	3835
唰	16180
固	157595
浡	7
叉	54153
桩	28893
珉	9080
跐	54
樘	444
㶲	1
普	317638
嶲	64
馗	4135
羰	44
陇	6142
铴	6
邪	175399
纺	8719
人	18435296
肪	8037
虻	869
鸺	25
箖	1
仆	62313
呗	317818
涛	105606
缲	15
盔	44275
噢	496081
亡	286001
纡	432
晢	106
院	672895
垙	1
箫	21627
怆	6863
涐	3
吉	210858
梼	372
琉	24976
请	8563751
鼗	51
妩	18021
𫘦	1
震	338758
铽	54
仲	83818
熘	238
廆	81
姗	32429
细	618535
蜇	1522
滕	9255
裸	66536
𬭩	1
刚	1561765
戚	57841
爚	47
㸆	1
鹲	1
满	1238022
眢	39
仡	78
圢	1
剃	10942
湖	327740
蜢	1189
黡	62
簖	9
赐	81550
他	17596474
怪	1036986
㵐	1
绖	17
蜗	4727
趯	36
祜	1443
凤	288365
症	58944
伲	212
为	7309301
噻	2630
渺	44690
登	215945
惚	28987
茼	391
胚	4102
襚	3
纲	25531
蛳	555
雳	18290
恬	16633
腆	9133
鸡	184250
忝	1236
痢	1663
既	853257
嚏	7018
湎	1456
钉	43727
蒉	160
随	1016323
庖	1611
咉	20
淟	2
嘭	11328
麖	4
蝗	6771
堍	52
酗	3710
湲	62
圳	3316
皇	640306
笤	1029
祧	805
潆	362
肾	10213
狼	360399
拼	181291
螳	5196
污	67425
鲦	87
象	1041106
钢	114591
鹌	1154
抱	519993
磅	10606
檫	684
餮	2649
予	105543
厅	297397
适	295024
莪	363
彖	204
措	104930
蜓	7150
葶	911
隗	4224
潖	1
馄	2976
踌	11239
亲	1388322
寸	85514
曳	15504
溆	111
郚	4
蝇	22561
睇	890
统	503062
死	1979350
筻	10
靳	10011
谇	133
艚	51
牚	11
饹	56
迪	150392
蛆	4297
潼	4598
镢	464
昏	197246
绎	13970
敢	782370
嘏	209
恪	5752
墩	8360
褫	485
𫓶	1
烔	84
覆	76597
编	167599
漖	1
媸	491
烤	51738
椹	460
漂	245967
瞳	38813
枳	319
聪	138732
投	373979
𫟼	1
愚	60382
讻	9
裙	82092
锅	76326
突	1106694
土	402280
徒	228561
吐	212474
磙	224
瘢	391
秆	1731
巡	85024
与	2104553
盏	29501
渎	8379
挪	46164
猪	155636
砗	233
聘	42543
腯	3
梌	2
㻬	1
别	2000758
湍	4027
抟	786
缓	450419
雇	39821
杳	4834
缆	4707
漆	67630
嫩	58595
殇	4926
逴	5
蹾	225
宇	311168
铢	1102
蓢	1
瓢	8968
擢	1932
堙	88
侠	121182
怼	766
藩	26540
龠	74
焞	6
𬂩	1
妥	67902
陀	30350
倘	34044
辖	19179
硗	155
唾	22409
襫	2
熬	45833
坨	3362
玉	721754
珀	10456
菀	2108
桂	57605
瑞	161508
扃	215
署	46051
潲	215
厢	49242
探	272678
琈	1
汇	101718
娲	10471
豇	124
洼	10234
窊	30
灼	32551
硙	3
你	1422193
迺	53
鸰	240
峋	3168
衙	33074
渰	40
南	856522
螗	54
宛	58604
𫟦	1
丸	40282
值	920307
舀	4518
矫	14801
嵁	12
诐	15
釉	1539
竖	54126
豌	1437
倴	4
凉	219566
羲	7848
畈	335
肴	12070
呢	179350
悴	19030
𬳽	1
没	7560392
险	386143
洇	889
𬶮	1
炼	184753
彰	14223
须	397624
砧	1521
嵘	3540
救	427316
铸	24049
赘	9085
矗	7809
戟	18633
埗	7
谂	101
畚	156
忺	776
嶙	4143
荀	11379
箐	6829
蒋	139410
椑	3
语	843914
郴	455
纼	1
羽	322340
篇	140191
唢	1029
梳	39378
梧	23402
勇	266643
锢	6806
泡	114184
诇	4
霉	55471
忠	180044
濠	2509
瀚	31451
澴	22
通	1186870
𬸚	1
髭	877
狠	382361
落	1054312
磔	566
埯	53
屼	3
彘	555
咿	5339
獾	975
徘	17123
掀	47525
筐	12287
艉	334
子	8641974
扉	9978
邴	523
偬	397
谡	2038
珢	6
氡	66
裳	39940
铻	2
沇	3
瓻	1
趺	547
尝	127842
眙	533
尊	260963
殓	1934
枯	61045
泷	1445
亮	693525
峘	2
峻	35004
转	1276313
鬓	11729
鳘	14
天	6797500
鹮	11
舰	235655
账	46127
铀	2054
胪	787
奂	2293
圉	527
哀	125270
擀	1550
瓀	4
孓	381
惴	9404
鼯	43
胴	4600
锈	10629
匀	19506
邾	89
浇	21701
隩	7
蚩	22425
缰	12119
诏	23644
蝙	16005
喑	1283
杙	27
疑	556640
斑	53975
岞	7
准	805528
执	191172
哉	22335
楩	14
蚱	4021
蓉	74084
鳐	185
募	13096
茀	1570
贼	158557
饩	100
迮	34
坠	61402
獐	2124
怍	186
殡	4017
审	110345
计	747432
管	979207
鞧	12
饳	38
蒴	40
矛	95726
缠	145148
漠	119154
张	1977219
湘	58674
扈	10074
版	138141
颙	633
聚	222384
浓	150480
哇	961081
岐	5208
畔	23834
瑑	19
沐	43039
鲐	15
麋	1709
骸	13517
祥	103573
泺	59
喻	36596
瑀	7471
曰	74014
呀	673766
蒇	82
兴	854814
针	140265
寡	49559
璈	439
酴	52
腴	2957
煴	19
㳇	1
运	630730
蛙	16284
喆	1418
陨	11007
粘	36322
沘	20
岘	471
曙	9846
摧	40767
啉	259
阑	10424
貘	509
蕉	9224
镉	129
汐	10646
份	493686
株	24835
哓	1624
啻	4091
洺	406
甾	111
咀	8668
唣	191
璀	8046
珩	3735
菩	28653
良	352125
彷	21361
戴	189961
酝	8266
舴	59
揩	5244
慭	7
𫄨	1
胁	88887
姻	72159
恸	5122
狡	41378
懈	20522
姨	115751
擒	39190
邋	4654
苡	1019
镞	766
柊	37
箦	48
蟊	668
𫠊	1
淠	50
搌	92
漋	6
嗥	3549
倨	2629
铒	62
晕	160116
瓒	4654
簰	11
斩	102462
哃	12
痕	144964
稳	203431
尽	805565
刖	268
致	370735
耀	140264
菽	356
刈	411
屎	1359881
务	587620
橇	1667
瑶	81684
樨	389
排	449585
筑	108669
莒	818
魑	2544
踊	2503
性	1304638
谠	167
玙	99
珞	7780
廨	207
烝	86
胝	221
燕	251484
辛	168856
芠	17350
孑	2491
慕	186451
咨	13955
爇	36
走	3020225
绅	21514
噙	4496
竹	168424
柯	71974
午	350827
婻	2
押	53351
芴	53
婳	1641
驻	84626
狰	19978
胸	313165
𠅤	1
氤	4164
摒	4067
呒	181
禔	282
汁	34924
酡	1085
涨	61367
赠	28102
畅	66299
浠	436
眯	73288
儋	912
粑	1705
躅	866
鲑	587
萩	138
琇	158
𬙋	1
极	832555
焱	12243
俫	65
𬘯	1
吩	72922
冈	28198
𬸦	1
艴	2
窳	556
猡	694
媳	49078
妨	46596
睥	2154
蝥	73
攒	15836
馨	67102
较	411373
忉	105
濉	102
嘘	32605
聋	19398
瘙	723
涠	58
阙	7336
乍	25922
鳑	5
卣	94
瑧	118
粤	7315
颛	1060
湓	94
渔	31186
涧	10132
仕	28554
𬤇	1
鋈	307
如	4308195
压	427673
苈	57
仰	159569
拈	9107
曩	234
绰	27938
蛩	341
雩	137
拨	105756
谑	7032
黻	445
民	902698
眼	3495316
凝	208927
拦	112671
蓥	36
黠	7542
任	1353728
羚	6687
怡	96403
少	1940100
滠	75
绠	46
玖	2504
滍	38
钩	33453
贰	3445
璩	246
撩	21012
魇	8388
髃	17
欤	861
歇	70471
匈	25365
茈	93
勋	30856
埃	83549
瑄	2338
苋	2199
螭	2806
颁	15166
钕	81
鸮	524
鼻	197997
綮	939
抒	9106
𤧛	1
烃	131
胃	53114
颂	21104
皙	14921
𫷷	1
遥	188300
揖	12822
坂	2873
争	569449
鿍	1
习	487161
笃	10833
祷	33214
究	429845
龈	876
籥	17
偡	27
买	477540
坩	301
展	570380
孳	638
蹰	623
鹰	162594
莴	602
殣	2
獒	5757
荤	6659
𬭤	1
逋	439
彻	168416
硊	6
桊	41
轻	1720468
桨	6609
姥	45944
表	1303319
佻	3043
留	778672
蕙	8174
卒	40373
教	1071586
谕	15062
正	2933904
颜	236410
胀	33682
验	288665
殪	72
晋	67737
㬊	1
戡	1332
殳	433
圩	1051
笊	335
眩	26995
